CustomerKey,age_group
365703,Middle Age
365953,Middle Age
366123,Senior
366153,Adult
366250,Senior
366365,Young Adults
366380,Middle Age
366500,Senior
366774,Adult
366856,Middle Age
366908,Young Adults
367004,Senior
367131,Senior
367191,Middle Age
367332,Adult
367414,Adult
367715,Middle Age
367753,Middle Age
367824,Young Adults
368115,Teen
368190,Adult
368277,Senior
368295,Middle Age
368584,Adult
368610,Young Adults
368827,Adult
369446,Young Adults
369814,Adult
369858,Young Adults
370019,Young Adults
370077,Adult
370149,Senior
370810,Senior
370811,Young Adults
370829,Adult
370964,Middle Age
371426,Senior
371459,Adult
372299,Young Adults
372304,Adult
372379,Middle Age
372525,Senior
372672,Middle Age
372694,Young Adults
373120,Middle Age
373334,Senior
373683,Young Adults
373746,Young Adults
373815,Young Adults
374045,Senior
374235,Young Adults
374242,Senior
374334,Young Adults
374720,Senior
375376,Senior
375384,Young Adults
375538,Senior
376019,Middle Age
376037,Adult
376053,Young Adults
376607,Middle Age
376933,Senior
376965,Adult
376977,Adult
377340,Adult
377487,Middle Age
377521,Young Adults
377690,Senior
377745,Adult
377854,Middle Age
378008,Senior
378023,Senior
378117,Adult
378411,Middle Age
378574,Adult
378833,Senior
379002,Middle Age
379142,Young Adults
379536,Adult
379770,Middle Age
379953,Teen
380032,Middle Age
380256,Adult
380313,Adult
380891,Adult
380931,Middle Age
381140,Middle Age
381188,Middle Age
381223,Senior
381230,Senior
381459,Adult
381656,Senior
381830,Middle Age
382095,Senior
382178,Senior
382347,Middle Age
382379,Young Adults
382489,Senior
382539,Young Adults
382565,Middle Age
382843,Middle Age
382960,Young Adults
383007,Adult
383111,Young Adults
383155,Middle Age
383207,Adult
383209,Young Adults
383279,Young Adults
383459,Young Adults
383528,Young Adults
383902,Young Adults
384783,Teen
384911,Middle Age
385309,Senior
385392,Adult
385527,Senior
385590,Senior
385627,Young Adults
385643,Senior
385734,Young Adults
385794,Middle Age
385817,Senior
385854,Young Adults
385971,Adult
386552,Senior
387016,Adult
387148,Middle Age
387369,Young Adults
387372,Senior
387658,Middle Age
387704,Middle Age
388230,Senior
388276,Middle Age
388302,Senior
388416,Young Adults
388422,Adult
388648,Senior
388968,Senior
389013,Adult
389303,Young Adults
389346,Young Adults
389462,Young Adults
389486,Adult
389532,Young Adults
389928,Young Adults
390031,Senior
390201,Adult
390781,Middle Age
390807,Adult
390926,Young Adults
391082,Middle Age
391353,Adult
391380,Senior
391464,Young Adults
391687,Senior
391733,Teen
391761,Senior
391900,Young Adults
392118,Senior
392187,Young Adults
392359,Young Adults
392374,Senior
392376,Senior
392676,Adult
393097,Young Adults
393616,Senior
393641,Middle Age
393739,Adult
394173,Middle Age
394181,Middle Age
394231,Senior
394929,Adult
395197,Middle Age
395474,Senior
395664,Adult
395914,Middle Age
396388,Young Adults
396894,Senior
396944,Adult
396969,Adult
397223,Senior
397267,Senior
397285,Senior
397698,Young Adults
397885,Middle Age
397988,Young Adults
398049,Middle Age
398056,Middle Age
398156,Middle Age
398523,Adult
398577,Adult
398671,Senior
398708,Young Adults
398751,Young Adults
398841,Young Adults
399053,Young Adults
399145,Young Adults
399253,Young Adults
399805,Young Adults
399877,Senior
400009,Adult
400031,Young Adults
400068,Young Adults
400071,Young Adults
400379,Young Adults
400656,Adult
400848,Adult
400856,Young Adults
401123,Adult
401221,Adult
401266,Middle Age
401301,Middle Age
401785,Young Adults
402065,Senior
402420,Senior
402514,Young Adults
402727,Young Adults
402983,Middle Age
402995,Adult
403041,Senior
403323,Young Adults
403332,Adult
403534,Senior
403860,Young Adults
403915,Middle Age
404002,Senior
404256,Senior
404359,Young Adults
404576,Middle Age
404819,Senior
404860,Adult
405017,Senior
405195,Young Adults
405253,Young Adults
405365,Adult
405689,Adult
405745,Senior
405905,Young Adults
406079,Middle Age
406121,Young Adults
406124,Teen
406676,Adult
406901,Adult
407047,Senior
407150,Teen
407295,Young Adults
407478,Middle Age
407928,Middle Age
408295,Middle Age
408328,Middle Age
408433,Young Adults
408515,Young Adults
408519,Middle Age
408757,Senior
409154,Senior
409173,Middle Age
409577,Senior
409719,Senior
409755,Young Adults
410032,Senior
410059,Adult
410114,Senior
410205,Young Adults
410463,Adult
410506,Young Adults
410798,Young Adults
410819,Middle Age
410853,Young Adults
410879,Young Adults
410924,Senior
411322,Senior
411596,Adult
411768,Young Adults
411864,Young Adults
412039,Senior
412041,Middle Age
412760,Young Adults
413117,Middle Age
413286,Young Adults
413347,Adult
413393,Young Adults
413461,Middle Age
413607,Middle Age
413655,Middle Age
413703,Adult
414070,Adult
414116,Senior
414123,Middle Age
414166,Senior
414238,Adult
414750,Middle Age
415125,Adult
415347,Young Adults
415350,Young Adults
416182,Middle Age
416331,Young Adults
416365,Young Adults
416421,Young Adults
416434,Young Adults
416458,Middle Age
416518,Senior
416834,Young Adults
416872,Senior
417275,Adult
417360,Middle Age
417535,Adult
417551,Adult
417710,Senior
417789,Young Adults
417932,Senior
417969,Teen
418091,Young Adults
418500,Senior
418621,Teen
418646,Young Adults
418651,Senior
418689,Middle Age
418893,Adult
418899,Middle Age
419225,Senior
419536,Middle Age
420053,Young Adults
420128,Senior
420184,Middle Age
420196,Young Adults
420523,Young Adults
420688,Senior
420770,Senior
420977,Adult
420996,Senior
421034,Young Adults
421225,Senior
421385,Adult
421945,Young Adults
422132,Adult
422208,Young Adults
422321,Senior
422548,Middle Age
422579,Middle Age
422854,Senior
422937,Young Adults
422965,Senior
423002,Senior
423549,Middle Age
423693,Middle Age
423757,Adult
423898,Middle Age
424011,Young Adults
424077,Young Adults
424079,Young Adults
424110,Young Adults
424156,Young Adults
424340,Young Adults
424546,Middle Age
424556,Senior
424711,Senior
425179,Adult
425389,Young Adults
425775,Adult
425996,Young Adults
426057,Senior
426309,Adult
426724,Adult
427098,Adult
427302,Adult
427753,Senior
427804,Young Adults
427858,Young Adults
427971,Young Adults
428186,Middle Age
428496,Middle Age
428561,Senior
428640,Senior
428750,Adult
429294,Middle Age
429563,Adult
429663,Middle Age
429686,Middle Age
430140,Young Adults
430185,Senior
430583,Senior
430762,Adult
430949,Adult
431088,Senior
431145,Adult
431254,Senior
431309,Young Adults
431461,Middle Age
431618,Senior
431659,Adult
431735,Senior
431835,Young Adults
431867,Middle Age
432061,Senior
432063,Young Adults
432211,Adult
432440,Young Adults
432743,Senior
432780,Young Adults
432814,Senior
432928,Middle Age
432958,Adult
433162,Middle Age
433399,Senior
433418,Middle Age
433554,Adult
433811,Senior
434150,Senior
434435,Young Adults
434588,Senior
435029,Teen
435105,Young Adults
435228,Senior
435530,Middle Age
435599,Adult
435655,Middle Age
435697,Middle Age
435755,Adult
436081,Middle Age
436747,Senior
436818,Senior
436917,Teen
437165,Senior
437318,Adult
437389,Middle Age
437422,Teen
437439,Young Adults
437476,Middle Age
437497,Young Adults
438322,Teen
438362,Teen
438398,Senior
438560,Adult
438601,Senior
439416,Middle Age
439509,Senior
439650,Middle Age
439738,Adult
439771,Young Adults
439962,Middle Age
439991,Middle Age
440119,Senior
440291,Young Adults
440410,Adult
440522,Middle Age
440537,Adult
440641,Senior
440913,Middle Age
440923,Adult
441038,Young Adults
441051,Senior
441477,Adult
442109,Middle Age
442699,Senior
443143,Middle Age
443446,Middle Age
443529,Teen
443651,Senior
443701,Middle Age
443720,Adult
443855,Senior
443858,Senior
443859,Senior
443881,Senior
443916,Young Adults
444034,Adult
444160,Adult
444181,Middle Age
444252,Adult
444343,Adult
444654,Senior
444667,Senior
444707,Adult
444719,Senior
444807,Senior
445123,Adult
445174,Young Adults
445298,Teen
445423,Middle Age
445503,Middle Age
445719,Middle Age
445826,Middle Age
445890,Senior
445898,Middle Age
445975,Middle Age
445998,Middle Age
446182,Senior
446358,Senior
446468,Adult
446470,Teen
446515,Middle Age
446584,Senior
446735,Young Adults
446752,Senior
446883,Senior
447603,Young Adults
447988,Senior
448183,Young Adults
448232,Senior
448802,Teen
449333,Senior
449456,Adult
449672,Young Adults
449696,Adult
450041,Middle Age
450469,Senior
450600,Middle Age
451162,Middle Age
451222,Young Adults
451257,Middle Age
451559,Senior
451706,Middle Age
451755,Adult
451777,Young Adults
452209,Senior
452441,Young Adults
452766,Young Adults
452881,Young Adults
452923,Adult
452924,Senior
453171,Middle Age
453255,Adult
453380,Young Adults
453522,Senior
453602,Middle Age
453872,Senior
453993,Adult
454115,Middle Age
454125,Adult
454192,Senior
454548,Adult
454774,Adult
454833,Adult
454932,Young Adults
455244,Young Adults
455761,Adult
456029,Senior
456306,Young Adults
456691,Senior
456932,Adult
456958,Middle Age
457019,Young Adults
457248,Senior
457830,Middle Age
457860,Young Adults
458021,Senior
458042,Young Adults
458104,Middle Age
458315,Adult
458548,Adult
458601,Middle Age
458731,Adult
459096,Adult
459273,Middle Age
459343,Adult
459499,Adult
459544,Adult
459567,Teen
459637,Adult
459811,Young Adults
459891,Middle Age
459919,Middle Age
459996,Senior
460245,Young Adults
460587,Young Adults
460687,Adult
460999,Senior
461163,Senior
461221,Young Adults
461700,Middle Age
461824,Senior
461853,Middle Age
461982,Middle Age
462142,Middle Age
462438,Senior
463039,Middle Age
463114,Middle Age
463190,Senior
463334,Middle Age
463529,Senior
463657,Senior
463947,Middle Age
464491,Adult
464989,Middle Age
465245,Middle Age
465435,Adult
465854,Senior
466143,Adult
466299,Young Adults
466300,Senior
466301,Middle Age
466309,Adult
466333,Middle Age
466363,Young Adults
466634,Senior
466813,Adult
466912,Middle Age
467049,Adult
467069,Young Adults
467182,Young Adults
467252,Senior
467699,Middle Age
467742,Middle Age
467801,Middle Age
467886,Middle Age
468046,Young Adults
468124,Senior
468359,Young Adults
468466,Adult
468899,Adult
468948,Senior
469225,Adult
469440,Adult
469741,Senior
469786,Middle Age
469815,Senior
470064,Senior
470376,Middle Age
470428,Senior
470470,Middle Age
470757,Young Adults
470965,Adult
471223,Adult
471236,Adult
471557,Young Adults
471635,Young Adults
471681,Senior
471768,Senior
472362,Young Adults
472719,Middle Age
472797,Middle Age
473267,Middle Age
473349,Senior
473476,Senior
473645,Senior
473689,Middle Age
473791,Senior
473913,Senior
474309,Senior
474678,Young Adults
474789,Young Adults
475009,Young Adults
475071,Middle Age
475105,Young Adults
475180,Senior
475485,Senior
475534,Senior
475574,Adult
475710,Middle Age
475779,Young Adults
475786,Adult
476114,Young Adults
476275,Middle Age
476418,Senior
476425,Senior
476441,Middle Age
477258,Senior
477328,Young Adults
477389,Young Adults
477437,Young Adults
477948,Young Adults
478136,Adult
478298,Senior
478492,Teen
478554,Senior
478557,Senior
478628,Senior
478863,Young Adults
478977,Young Adults
479309,Middle Age
479447,Senior
479605,Young Adults
479678,Young Adults
480132,Adult
480202,Young Adults
480220,Adult
480505,Adult
480516,Young Adults
480550,Senior
480659,Senior
480894,Adult
481077,Senior
481104,Young Adults
481327,Senior
481506,Middle Age
482108,Adult
482180,Adult
482221,Young Adults
482346,Adult
482970,Adult
483118,Senior
483702,Senior
484181,Adult
484299,Adult
484430,Adult
484432,Middle Age
484719,Senior
484984,Middle Age
485209,Senior
485285,Senior
485784,Senior
485835,Senior
485922,Young Adults
486020,Senior
486512,Young Adults
486542,Senior
486573,Young Adults
486934,Senior
487107,Adult
487419,Young Adults
487568,Adult
488029,Young Adults
488057,Young Adults
488381,Young Adults
488989,Adult
489146,Senior
489501,Senior
489742,Adult
489744,Middle Age
489830,Teen
490481,Adult
490731,Young Adults
490850,Adult
490933,Senior
491084,Senior
491106,Middle Age
491167,Middle Age
491289,Senior
491488,Young Adults
491529,Young Adults
491918,Young Adults
492040,Senior
492147,Senior
492206,Senior
492768,Adult
492898,Senior
493090,Middle Age
493252,Middle Age
493374,Middle Age
493378,Adult
493610,Senior
494009,Young Adults
494032,Senior
494192,Middle Age
494291,Young Adults
494417,Senior
494464,Young Adults
494472,Adult
494519,Senior
494890,Middle Age
495181,Middle Age
495703,Senior
495894,Young Adults
496016,Senior
496095,Senior
496351,Senior
496836,Senior
496867,Middle Age
497316,Senior
497370,Young Adults
497679,Young Adults
497789,Young Adults
497839,Middle Age
497899,Teen
498323,Young Adults
498401,Teen
498432,Adult
498582,Senior
499126,Senior
499646,Young Adults
500029,Senior
500144,Adult
500164,Young Adults
500257,Adult
500289,Senior
500332,Young Adults
500639,Senior
500746,Adult
501029,Adult
501047,Senior
501361,Adult
501427,Young Adults
501476,Young Adults
501602,Middle Age
501700,Senior
501902,Middle Age
501912,Middle Age
502406,Senior
502452,Senior
502517,Senior
502758,Adult
502900,Senior
503444,Senior
503496,Senior
503508,Senior
503562,Young Adults
503667,Young Adults
503734,Adult
503788,Middle Age
503789,Adult
503817,Middle Age
504047,Adult
504278,Middle Age
504386,Middle Age
504517,Adult
504828,Young Adults
504949,Adult
504968,Young Adults
505034,Adult
505288,Middle Age
505458,Middle Age
505476,Adult
505485,Middle Age
505656,Senior
505731,Young Adults
506178,Senior
506283,Adult
506422,Adult
506507,Adult
506515,Middle Age
507168,Young Adults
507298,Senior
507358,Teen
507454,Adult
507581,Young Adults
507938,Middle Age
507981,Middle Age
508025,Teen
508168,Young Adults
508448,Adult
508885,Senior
509010,Young Adults
509138,Senior
509248,Adult
509357,Adult
509680,Middle Age
509827,Young Adults
509948,Adult
510011,Senior
510088,Young Adults
510491,Middle Age
510614,Teen
510759,Middle Age
511037,Young Adults
511229,Senior
511230,Senior
511301,Middle Age
511426,Senior
511497,Senior
511649,Adult
512276,Adult
512312,Adult
512415,Young Adults
512630,Adult
512757,Adult
513130,Young Adults
513256,Young Adults
513301,Senior
513320,Middle Age
513424,Senior
513426,Adult
513501,Senior
513548,Adult
514015,Senior
514089,Senior
514111,Senior
514299,Senior
514540,Middle Age
515050,Senior
515527,Young Adults
516226,Young Adults
516324,Middle Age
516663,Middle Age
516858,Adult
516944,Senior
517158,Middle Age
517515,Young Adults
517556,Young Adults
517558,Adult
517561,Middle Age
517822,Middle Age
517972,Senior
517979,Senior
518368,Adult
519237,Adult
519361,Young Adults
519438,Senior
519586,Young Adults
519679,Adult
519726,Young Adults
519936,Middle Age
520709,Middle Age
520831,Senior
520991,Adult
521070,Young Adults
521492,Adult
521700,Senior
521809,Middle Age
522159,Senior
522323,Middle Age
522334,Teen
522474,Senior
