CustomerKey,churn_status
243799,One-Hit-Wonder
243917,One-Hit-Wonder
244193,Loyalist
244320,One-Hit-Wonder
244323,One-Hit-Wonder
244465,One-Hit-Wonder
244545,One-Hit-Wonder
244921,Loyalist
244936,One-Hit-Wonder
245017,One-Hit-Wonder
245143,"Potential Loyalist"
245649,One-Hit-Wonder
245739,Loyalist
245912,Loyalist
245936,One-Hit-Wonder
246420,Loyalist
246656,One-Hit-Wonder
246888,Loyalist
247032,Loyalist
247129,Loyalist
247132,"Potential Loyalist"
247443,"Potential Loyalist"
247706,One-Hit-Wonder
247866,"Potential Loyalist"
247966,Loyalist
247971,Loyalist
248178,Loyalist
248406,"Potential Loyalist"
248476,Loyalist
248555,Loyalist
248607,Loyalist
248677,"Potential Loyalist"
248690,One-Hit-Wonder
249261,Loyalist
249269,One-Hit-Wonder
249320,One-Hit-Wonder
249397,One-Hit-Wonder
249578,Loyalist
249893,One-Hit-Wonder
249956,One-Hit-Wonder
250052,"Potential Loyalist"
250176,One-Hit-Wonder
250194,One-Hit-Wonder
250884,Loyalist
250944,Loyalist
250990,One-Hit-Wonder
251045,One-Hit-Wonder
251069,One-Hit-Wonder
251084,Loyalist
251282,One-Hit-Wonder
251587,One-Hit-Wonder
251670,One-Hit-Wonder
252272,One-Hit-Wonder
252545,Loyalist
252769,"Potential Loyalist"
253141,Loyalist
253233,"Potential Loyalist"
253278,One-Hit-Wonder
253505,Loyalist
253567,One-Hit-Wonder
253632,Loyalist
253813,"Potential Loyalist"
254142,"Potential Loyalist"
254265,"Potential Loyalist"
254402,One-Hit-Wonder
254407,Loyalist
254540,Loyalist
254779,One-Hit-Wonder
254795,One-Hit-Wonder
254825,Loyalist
254861,"Potential Loyalist"
255295,One-Hit-Wonder
255312,One-Hit-Wonder
255479,One-Hit-Wonder
255536,Loyalist
255723,Loyalist
255882,Loyalist
256114,One-Hit-Wonder
256411,One-Hit-Wonder
256475,"Potential Loyalist"
256526,Loyalist
256531,One-Hit-Wonder
256789,One-Hit-Wonder
256837,One-Hit-Wonder
257031,One-Hit-Wonder
257471,"Potential Loyalist"
257642,One-Hit-Wonder
258236,Loyalist
258316,"Potential Loyalist"
258429,"Potential Loyalist"
258702,Loyalist
259102,Loyalist
259221,One-Hit-Wonder
259407,Loyalist
259457,One-Hit-Wonder
259615,One-Hit-Wonder
259651,"Potential Loyalist"
259681,Loyalist
259842,Loyalist
260031,One-Hit-Wonder
260206,Loyalist
260521,One-Hit-Wonder
260889,One-Hit-Wonder
261059,One-Hit-Wonder
261086,"Potential Loyalist"
261099,One-Hit-Wonder
261111,One-Hit-Wonder
261122,Loyalist
261199,"Potential Loyalist"
261256,"Potential Loyalist"
261275,One-Hit-Wonder
261356,"Potential Loyalist"
261498,"Potential Loyalist"
261558,One-Hit-Wonder
261669,One-Hit-Wonder
261686,Loyalist
261840,One-Hit-Wonder
261910,"Potential Loyalist"
262037,Loyalist
262050,One-Hit-Wonder
262052,Loyalist
262089,One-Hit-Wonder
262761,"Potential Loyalist"
262788,Loyalist
262821,One-Hit-Wonder
262871,Loyalist
263011,Loyalist
263308,One-Hit-Wonder
263373,One-Hit-Wonder
263808,Loyalist
264228,"Potential Loyalist"
264451,One-Hit-Wonder
264515,One-Hit-Wonder
264632,One-Hit-Wonder
264640,"Potential Loyalist"
264718,One-Hit-Wonder
265007,One-Hit-Wonder
265326,One-Hit-Wonder
265483,"Potential Loyalist"
265593,"Potential Loyalist"
265598,Loyalist
265666,"Potential Loyalist"
265712,One-Hit-Wonder
265807,"Potential Loyalist"
265825,"Potential Loyalist"
265864,Loyalist
266019,"Potential Loyalist"
266254,One-Hit-Wonder
266399,"Potential Loyalist"
266492,"Potential Loyalist"
266658,One-Hit-Wonder
267168,Loyalist
267235,One-Hit-Wonder
267544,Loyalist
267561,"Potential Loyalist"
267691,One-Hit-Wonder
268465,One-Hit-Wonder
268540,One-Hit-Wonder
268575,Loyalist
268628,One-Hit-Wonder
268815,One-Hit-Wonder
268820,Loyalist
268913,"Potential Loyalist"
269052,One-Hit-Wonder
269337,"Potential Loyalist"
269340,One-Hit-Wonder
269370,One-Hit-Wonder
269414,One-Hit-Wonder
269713,Loyalist
269879,"Potential Loyalist"
270034,"Potential Loyalist"
270320,One-Hit-Wonder
270359,One-Hit-Wonder
270462,Loyalist
270614,"Potential Loyalist"
270633,"Potential Loyalist"
270682,"Potential Loyalist"
270736,One-Hit-Wonder
270917,Loyalist
271065,Loyalist
271122,One-Hit-Wonder
271155,"Potential Loyalist"
271212,One-Hit-Wonder
271416,"Potential Loyalist"
271760,One-Hit-Wonder
271825,Loyalist
271916,One-Hit-Wonder
272146,One-Hit-Wonder
272295,Loyalist
272462,One-Hit-Wonder
272601,One-Hit-Wonder
272662,One-Hit-Wonder
272681,One-Hit-Wonder
273404,One-Hit-Wonder
273661,One-Hit-Wonder
273887,Loyalist
274446,"Potential Loyalist"
274692,One-Hit-Wonder
274765,"Potential Loyalist"
274967,"Potential Loyalist"
275137,One-Hit-Wonder
275140,One-Hit-Wonder
275227,One-Hit-Wonder
275615,"Potential Loyalist"
275718,Loyalist
275830,One-Hit-Wonder
275930,"Potential Loyalist"
276050,One-Hit-Wonder
276051,Loyalist
276091,"Potential Loyalist"
276098,"Potential Loyalist"
276108,Loyalist
276325,One-Hit-Wonder
276836,"Potential Loyalist"
276895,One-Hit-Wonder
276906,One-Hit-Wonder
277015,"Potential Loyalist"
277538,Loyalist
277808,"Potential Loyalist"
277906,One-Hit-Wonder
277915,"Potential Loyalist"
278255,"Potential Loyalist"
278518,One-Hit-Wonder
278544,One-Hit-Wonder
278787,One-Hit-Wonder
278979,One-Hit-Wonder
279223,"Potential Loyalist"
279240,One-Hit-Wonder
279486,Loyalist
280023,One-Hit-Wonder
280183,Loyalist
280277,Loyalist
280641,"Potential Loyalist"
281008,"Potential Loyalist"
281485,"Potential Loyalist"
281546,Loyalist
281553,One-Hit-Wonder
281638,"Potential Loyalist"
281675,One-Hit-Wonder
282061,One-Hit-Wonder
282098,One-Hit-Wonder
282188,One-Hit-Wonder
282556,Loyalist
282615,One-Hit-Wonder
282634,"Potential Loyalist"
282724,One-Hit-Wonder
283228,One-Hit-Wonder
283301,One-Hit-Wonder
283685,Loyalist
283837,"Potential Loyalist"
283869,"Potential Loyalist"
283881,One-Hit-Wonder
283982,"Potential Loyalist"
284243,One-Hit-Wonder
284346,One-Hit-Wonder
284579,One-Hit-Wonder
284628,One-Hit-Wonder
284716,Loyalist
285254,"Potential Loyalist"
285421,One-Hit-Wonder
285552,One-Hit-Wonder
285706,One-Hit-Wonder
285730,One-Hit-Wonder
285999,Loyalist
286077,"Potential Loyalist"
286234,One-Hit-Wonder
286855,"Potential Loyalist"
286857,"Potential Loyalist"
286879,"Potential Loyalist"
287047,One-Hit-Wonder
287707,One-Hit-Wonder
287877,One-Hit-Wonder
288287,One-Hit-Wonder
288497,Loyalist
288604,"Potential Loyalist"
288667,One-Hit-Wonder
288828,One-Hit-Wonder
289281,One-Hit-Wonder
289312,One-Hit-Wonder
289320,"Potential Loyalist"
289547,One-Hit-Wonder
289674,"Potential Loyalist"
289810,One-Hit-Wonder
289990,Loyalist
290147,One-Hit-Wonder
290747,Loyalist
290812,"Potential Loyalist"
290888,Loyalist
291316,One-Hit-Wonder
291325,One-Hit-Wonder
291356,"Potential Loyalist"
291425,One-Hit-Wonder
291743,Loyalist
291843,"Potential Loyalist"
291985,Loyalist
292054,Loyalist
292203,One-Hit-Wonder
292395,One-Hit-Wonder
292420,Loyalist
292643,Loyalist
292797,One-Hit-Wonder
292911,Loyalist
293167,"Potential Loyalist"
293369,"Potential Loyalist"
293556,One-Hit-Wonder
293936,"Potential Loyalist"
294189,One-Hit-Wonder
294210,"Potential Loyalist"
294433,Loyalist
294505,"Potential Loyalist"
294871,One-Hit-Wonder
295061,One-Hit-Wonder
295071,One-Hit-Wonder
295102,Loyalist
295597,One-Hit-Wonder
296584,One-Hit-Wonder
297462,"Potential Loyalist"
297674,One-Hit-Wonder
298606,"Potential Loyalist"
299061,"Potential Loyalist"
299334,Loyalist
299823,"Potential Loyalist"
299860,Loyalist
300044,"Potential Loyalist"
300324,Loyalist
300409,One-Hit-Wonder
300736,"Potential Loyalist"
300844,Loyalist
301425,One-Hit-Wonder
301503,"Potential Loyalist"
301521,One-Hit-Wonder
301704,One-Hit-Wonder
301736,One-Hit-Wonder
301925,One-Hit-Wonder
302130,"Potential Loyalist"
302416,One-Hit-Wonder
302571,Loyalist
302645,Loyalist
302755,Loyalist
303085,Loyalist
303116,One-Hit-Wonder
303506,One-Hit-Wonder
303771,Loyalist
303782,Loyalist
304221,One-Hit-Wonder
304600,"Potential Loyalist"
304669,One-Hit-Wonder
304863,"Potential Loyalist"
305010,"Potential Loyalist"
305074,Loyalist
305212,One-Hit-Wonder
305226,Loyalist
305321,Loyalist
305349,One-Hit-Wonder
305369,Loyalist
305827,One-Hit-Wonder
305926,One-Hit-Wonder
305962,"Potential Loyalist"
306301,Loyalist
306354,Loyalist
306809,"Potential Loyalist"
307023,"Potential Loyalist"
307316,One-Hit-Wonder
307595,One-Hit-Wonder
307671,"Potential Loyalist"
307703,"Potential Loyalist"
307767,One-Hit-Wonder
307907,One-Hit-Wonder
308410,Loyalist
308450,"Potential Loyalist"
308690,"Potential Loyalist"
308716,One-Hit-Wonder
308773,One-Hit-Wonder
308825,One-Hit-Wonder
308834,One-Hit-Wonder
308920,Loyalist
309028,Loyalist
309363,Loyalist
309667,"Potential Loyalist"
309936,One-Hit-Wonder
309994,Loyalist
310143,One-Hit-Wonder
310464,"Potential Loyalist"
310622,Loyalist
310707,"Potential Loyalist"
310779,One-Hit-Wonder
310815,"Potential Loyalist"
311393,"Potential Loyalist"
311493,Loyalist
311539,One-Hit-Wonder
311561,One-Hit-Wonder
311575,Loyalist
311789,One-Hit-Wonder
311805,Loyalist
311842,"Potential Loyalist"
312249,"Potential Loyalist"
312359,One-Hit-Wonder
312368,One-Hit-Wonder
312519,Loyalist
312530,One-Hit-Wonder
312608,"Potential Loyalist"
312652,"Potential Loyalist"
312676,One-Hit-Wonder
312796,One-Hit-Wonder
313127,"Potential Loyalist"
313269,"Potential Loyalist"
313568,One-Hit-Wonder
313633,One-Hit-Wonder
313652,One-Hit-Wonder
313925,"Potential Loyalist"
313968,One-Hit-Wonder
314133,One-Hit-Wonder
314334,Loyalist
314470,One-Hit-Wonder
314531,"Potential Loyalist"
314545,"Potential Loyalist"
314740,Loyalist
314877,One-Hit-Wonder
315096,One-Hit-Wonder
315108,One-Hit-Wonder
315445,"Potential Loyalist"
315725,One-Hit-Wonder
315768,One-Hit-Wonder
316235,One-Hit-Wonder
316341,"Potential Loyalist"
316425,One-Hit-Wonder
316485,One-Hit-Wonder
316518,One-Hit-Wonder
316566,One-Hit-Wonder
317143,"Potential Loyalist"
317235,"Potential Loyalist"
317259,One-Hit-Wonder
317894,One-Hit-Wonder
317971,One-Hit-Wonder
318058,"Potential Loyalist"
318123,Loyalist
318856,One-Hit-Wonder
318893,One-Hit-Wonder
318902,"Potential Loyalist"
318935,"Potential Loyalist"
318980,One-Hit-Wonder
319137,"Potential Loyalist"
319202,Loyalist
319477,One-Hit-Wonder
319579,"Potential Loyalist"
319689,Loyalist
319845,Loyalist
320030,Loyalist
320073,Loyalist
320314,One-Hit-Wonder
320342,One-Hit-Wonder
320652,"Potential Loyalist"
320854,Loyalist
321221,"Potential Loyalist"
321291,"Potential Loyalist"
321310,"Potential Loyalist"
321313,Loyalist
321432,One-Hit-Wonder
321675,Loyalist
321954,One-Hit-Wonder
322136,"Potential Loyalist"
322186,Loyalist
322486,One-Hit-Wonder
322558,Loyalist
322714,Loyalist
322734,"Potential Loyalist"
322806,Loyalist
322907,"Potential Loyalist"
322936,"Potential Loyalist"
323119,"Potential Loyalist"
323390,One-Hit-Wonder
323542,Loyalist
324149,One-Hit-Wonder
324163,"Potential Loyalist"
324511,"Potential Loyalist"
324541,"Potential Loyalist"
324575,One-Hit-Wonder
324582,One-Hit-Wonder
325088,One-Hit-Wonder
325116,"Potential Loyalist"
325443,One-Hit-Wonder
325920,One-Hit-Wonder
325936,One-Hit-Wonder
326086,One-Hit-Wonder
326292,"Potential Loyalist"
326396,Loyalist
326510,Loyalist
326829,Loyalist
326924,One-Hit-Wonder
327053,One-Hit-Wonder
327378,One-Hit-Wonder
327514,Loyalist
327878,One-Hit-Wonder
327942,One-Hit-Wonder
328350,"Potential Loyalist"
328534,"Potential Loyalist"
328714,Loyalist
328915,"Potential Loyalist"
328988,Loyalist
329514,Loyalist
329620,"Potential Loyalist"
329905,"Potential Loyalist"
330125,Loyalist
330150,"Potential Loyalist"
330981,Loyalist
331199,Loyalist
331277,Loyalist
331280,One-Hit-Wonder
331822,Loyalist
331914,One-Hit-Wonder
331947,One-Hit-Wonder
331990,"Potential Loyalist"
332217,One-Hit-Wonder
332332,Loyalist
332635,One-Hit-Wonder
333209,Loyalist
333330,One-Hit-Wonder
333575,"Potential Loyalist"
333599,One-Hit-Wonder
333846,One-Hit-Wonder
333848,"Potential Loyalist"
333861,One-Hit-Wonder
333947,One-Hit-Wonder
334483,"Potential Loyalist"
334491,One-Hit-Wonder
334760,One-Hit-Wonder
334903,One-Hit-Wonder
334926,One-Hit-Wonder
335012,"Potential Loyalist"
335032,One-Hit-Wonder
335384,One-Hit-Wonder
336090,One-Hit-Wonder
336182,Loyalist
336239,Loyalist
336267,"Potential Loyalist"
336290,"Potential Loyalist"
336348,Loyalist
336525,One-Hit-Wonder
336562,Loyalist
337002,Loyalist
337589,Loyalist
337629,One-Hit-Wonder
337695,Loyalist
337764,Loyalist
337850,"Potential Loyalist"
338444,"Potential Loyalist"
338683,One-Hit-Wonder
339050,Loyalist
339068,Loyalist
339146,One-Hit-Wonder
339390,One-Hit-Wonder
339448,"Potential Loyalist"
339939,"Potential Loyalist"
340307,"Potential Loyalist"
340339,"Potential Loyalist"
340417,One-Hit-Wonder
340427,"Potential Loyalist"
340460,"Potential Loyalist"
340665,One-Hit-Wonder
340771,Loyalist
340782,"Potential Loyalist"
341191,Loyalist
341831,"Potential Loyalist"
342040,"Potential Loyalist"
342356,Loyalist
342393,"Potential Loyalist"
342512,Loyalist
342652,"Potential Loyalist"
342841,One-Hit-Wonder
343007,Loyalist
343061,Loyalist
343095,One-Hit-Wonder
343129,One-Hit-Wonder
343183,"Potential Loyalist"
343285,One-Hit-Wonder
343632,"Potential Loyalist"
343801,"Potential Loyalist"
343983,One-Hit-Wonder
344691,One-Hit-Wonder
345044,One-Hit-Wonder
345242,Loyalist
345277,One-Hit-Wonder
345292,"Potential Loyalist"
345767,"Potential Loyalist"
345812,One-Hit-Wonder
345910,Loyalist
346090,"Potential Loyalist"
346204,Loyalist
346689,Loyalist
346994,Loyalist
347011,"Potential Loyalist"
347058,One-Hit-Wonder
347144,One-Hit-Wonder
347206,One-Hit-Wonder
347235,"Potential Loyalist"
347240,"Potential Loyalist"
347394,"Potential Loyalist"
347499,Loyalist
347864,One-Hit-Wonder
347907,One-Hit-Wonder
347982,Loyalist
348102,One-Hit-Wonder
348248,Loyalist
348440,Loyalist
348521,Loyalist
348548,"Potential Loyalist"
348767,One-Hit-Wonder
348917,"Potential Loyalist"
349037,One-Hit-Wonder
349086,"Potential Loyalist"
349322,One-Hit-Wonder
349653,One-Hit-Wonder
349815,One-Hit-Wonder
350095,"Potential Loyalist"
350141,"Potential Loyalist"
350496,Loyalist
350587,"Potential Loyalist"
350710,"Potential Loyalist"
350853,One-Hit-Wonder
350943,Loyalist
350949,One-Hit-Wonder
350979,Loyalist
351202,One-Hit-Wonder
351430,One-Hit-Wonder
351623,One-Hit-Wonder
351747,"Potential Loyalist"
351758,One-Hit-Wonder
351879,Loyalist
352043,"Potential Loyalist"
352106,"Potential Loyalist"
352235,One-Hit-Wonder
352272,One-Hit-Wonder
352596,One-Hit-Wonder
352719,Loyalist
352850,One-Hit-Wonder
352933,One-Hit-Wonder
353240,"Potential Loyalist"
353313,"Potential Loyalist"
353352,Loyalist
353444,One-Hit-Wonder
353597,One-Hit-Wonder
353741,One-Hit-Wonder
353750,"Potential Loyalist"
353909,One-Hit-Wonder
354010,Loyalist
354096,Loyalist
354108,One-Hit-Wonder
354142,"Potential Loyalist"
354187,One-Hit-Wonder
354352,"Potential Loyalist"
354485,"Potential Loyalist"
355288,"Potential Loyalist"
355295,Loyalist
355632,Loyalist
356049,Loyalist
356070,One-Hit-Wonder
356191,One-Hit-Wonder
356576,"Potential Loyalist"
356810,One-Hit-Wonder
356838,"Potential Loyalist"
356908,One-Hit-Wonder
356963,Loyalist
357165,One-Hit-Wonder
357376,One-Hit-Wonder
357410,One-Hit-Wonder
357592,"Potential Loyalist"
357825,Loyalist
357853,Loyalist
358149,One-Hit-Wonder
358229,One-Hit-Wonder
358489,"Potential Loyalist"
358604,One-Hit-Wonder
358637,One-Hit-Wonder
358749,One-Hit-Wonder
358880,Loyalist
359037,One-Hit-Wonder
359297,One-Hit-Wonder
359409,One-Hit-Wonder
359587,"Potential Loyalist"
360001,One-Hit-Wonder
360241,"Potential Loyalist"
360610,One-Hit-Wonder
360795,One-Hit-Wonder
360894,One-Hit-Wonder
361214,"Potential Loyalist"
361450,One-Hit-Wonder
361691,One-Hit-Wonder
361945,"Potential Loyalist"
362027,One-Hit-Wonder
362095,One-Hit-Wonder
362120,One-Hit-Wonder
362234,Loyalist
362263,One-Hit-Wonder
362479,One-Hit-Wonder
362960,"Potential Loyalist"
363462,"Potential Loyalist"
363584,Loyalist
363712,Loyalist
363872,Loyalist
363898,One-Hit-Wonder
364612,One-Hit-Wonder
364626,One-Hit-Wonder
364677,One-Hit-Wonder
364820,Loyalist
364852,"Potential Loyalist"
365088,One-Hit-Wonder
365200,"Potential Loyalist"
365565,"Potential Loyalist"
365593,"Potential Loyalist"
365703,Loyalist
365953,Loyalist
366123,"Potential Loyalist"
366153,One-Hit-Wonder
366250,Loyalist
366365,Loyalist
366380,One-Hit-Wonder
366500,Loyalist
366774,One-Hit-Wonder
366856,Loyalist
366908,"Potential Loyalist"
367004,One-Hit-Wonder
367131,Loyalist
367191,One-Hit-Wonder
367332,One-Hit-Wonder
367414,One-Hit-Wonder
367715,One-Hit-Wonder
367753,Loyalist
367824,Loyalist
368115,"Potential Loyalist"
368190,Loyalist
368277,One-Hit-Wonder
368295,One-Hit-Wonder
368584,One-Hit-Wonder
368610,Loyalist
368827,One-Hit-Wonder
369446,"Potential Loyalist"
369814,One-Hit-Wonder
369858,One-Hit-Wonder
370019,One-Hit-Wonder
370077,Loyalist
370149,One-Hit-Wonder
370810,Loyalist
370811,One-Hit-Wonder
370829,"Potential Loyalist"
370964,One-Hit-Wonder
371426,One-Hit-Wonder
371459,One-Hit-Wonder
372299,One-Hit-Wonder
372304,One-Hit-Wonder
372379,One-Hit-Wonder
372525,One-Hit-Wonder
372672,One-Hit-Wonder
372694,One-Hit-Wonder
373120,"Potential Loyalist"
373334,One-Hit-Wonder
373683,Loyalist
373746,Loyalist
373815,One-Hit-Wonder
374045,Loyalist
374235,"Potential Loyalist"
374242,One-Hit-Wonder
374334,"Potential Loyalist"
374720,Loyalist
375376,"Potential Loyalist"
375384,Loyalist
375538,Loyalist
376019,Loyalist
376037,One-Hit-Wonder
376053,One-Hit-Wonder
376607,One-Hit-Wonder
376933,"Potential Loyalist"
376965,"Potential Loyalist"
376977,"Potential Loyalist"
377340,Loyalist
377487,Loyalist
377521,One-Hit-Wonder
377690,"Potential Loyalist"
377745,One-Hit-Wonder
377854,Loyalist
378008,"Potential Loyalist"
378023,One-Hit-Wonder
378117,One-Hit-Wonder
378411,One-Hit-Wonder
378574,"Potential Loyalist"
378833,"Potential Loyalist"
379002,One-Hit-Wonder
379142,"Potential Loyalist"
379536,One-Hit-Wonder
379770,"Potential Loyalist"
379953,"Potential Loyalist"
380032,"Potential Loyalist"
380256,One-Hit-Wonder
380313,One-Hit-Wonder
380891,"Potential Loyalist"
380931,"Potential Loyalist"
381140,"Potential Loyalist"
381188,Loyalist
381223,Loyalist
381230,"Potential Loyalist"
381459,Loyalist
381656,One-Hit-Wonder
381830,"Potential Loyalist"
382095,Loyalist
382178,Loyalist
382347,"Potential Loyalist"
382379,One-Hit-Wonder
382489,Loyalist
382539,Loyalist
382565,"Potential Loyalist"
382843,Loyalist
382960,Loyalist
383007,Loyalist
383111,Loyalist
383155,"Potential Loyalist"
383207,One-Hit-Wonder
383209,Loyalist
383279,One-Hit-Wonder
383459,One-Hit-Wonder
383528,"Potential Loyalist"
383902,"Potential Loyalist"
384783,"Potential Loyalist"
384911,Loyalist
385309,"Potential Loyalist"
385392,"Potential Loyalist"
385527,Loyalist
385590,"Potential Loyalist"
385627,"Potential Loyalist"
385643,One-Hit-Wonder
385734,One-Hit-Wonder
385794,One-Hit-Wonder
385817,"Potential Loyalist"
385854,One-Hit-Wonder
385971,Loyalist
386552,One-Hit-Wonder
387016,"Potential Loyalist"
387148,One-Hit-Wonder
387369,One-Hit-Wonder
387372,Loyalist
387658,Loyalist
387704,"Potential Loyalist"
388230,"Potential Loyalist"
388276,One-Hit-Wonder
388302,Loyalist
388416,One-Hit-Wonder
388422,"Potential Loyalist"
388648,One-Hit-Wonder
388968,One-Hit-Wonder
389013,Loyalist
389303,"Potential Loyalist"
389346,"Potential Loyalist"
389462,Loyalist
389486,"Potential Loyalist"
389532,One-Hit-Wonder
389928,One-Hit-Wonder
390031,"Potential Loyalist"
390201,One-Hit-Wonder
390781,One-Hit-Wonder
390807,Loyalist
390926,Loyalist
391082,"Potential Loyalist"
391353,One-Hit-Wonder
391380,"Potential Loyalist"
391464,One-Hit-Wonder
391687,One-Hit-Wonder
391733,"Potential Loyalist"
391761,One-Hit-Wonder
391900,"Potential Loyalist"
392118,"Potential Loyalist"
392187,One-Hit-Wonder
392359,One-Hit-Wonder
392374,One-Hit-Wonder
392376,Loyalist
392676,Loyalist
393097,Loyalist
393616,One-Hit-Wonder
393641,One-Hit-Wonder
393739,"Potential Loyalist"
394173,One-Hit-Wonder
394181,One-Hit-Wonder
394231,One-Hit-Wonder
394929,"Potential Loyalist"
395197,Loyalist
395474,One-Hit-Wonder
395664,One-Hit-Wonder
395914,One-Hit-Wonder
396388,Loyalist
396894,One-Hit-Wonder
396944,Loyalist
396969,"Potential Loyalist"
397223,"Potential Loyalist"
397267,"Potential Loyalist"
397285,Loyalist
397698,One-Hit-Wonder
397885,One-Hit-Wonder
397988,Loyalist
398049,"Potential Loyalist"
398056,Loyalist
398156,"Potential Loyalist"
398523,One-Hit-Wonder
398577,One-Hit-Wonder
398671,"Potential Loyalist"
398708,"Potential Loyalist"
398751,Loyalist
398841,Loyalist
399053,Loyalist
399145,One-Hit-Wonder
399253,One-Hit-Wonder
399805,One-Hit-Wonder
399877,One-Hit-Wonder
400009,Loyalist
400031,"Potential Loyalist"
400068,One-Hit-Wonder
400071,Loyalist
400379,One-Hit-Wonder
400656,One-Hit-Wonder
400848,Loyalist
400856,Loyalist
401123,"Potential Loyalist"
401221,"Potential Loyalist"
401266,"Potential Loyalist"
401301,"Potential Loyalist"
401785,"Potential Loyalist"
402065,"Potential Loyalist"
402420,One-Hit-Wonder
402514,Loyalist
402727,One-Hit-Wonder
402983,"Potential Loyalist"
402995,"Potential Loyalist"
403041,One-Hit-Wonder
403323,Loyalist
403332,Loyalist
403534,One-Hit-Wonder
403860,Loyalist
403915,Loyalist
404002,Loyalist
404256,One-Hit-Wonder
404359,Loyalist
404576,"Potential Loyalist"
404819,Loyalist
404860,Loyalist
405017,"Potential Loyalist"
405195,"Potential Loyalist"
405253,One-Hit-Wonder
405365,Loyalist
405689,One-Hit-Wonder
405745,One-Hit-Wonder
405905,Loyalist
406079,One-Hit-Wonder
406121,One-Hit-Wonder
406124,One-Hit-Wonder
406676,"Potential Loyalist"
406901,Loyalist
407047,"Potential Loyalist"
407150,One-Hit-Wonder
407295,One-Hit-Wonder
407478,Loyalist
407928,"Potential Loyalist"
408295,Loyalist
408328,"Potential Loyalist"
408433,One-Hit-Wonder
408515,One-Hit-Wonder
408519,"Potential Loyalist"
408757,Loyalist
409154,Loyalist
409173,"Potential Loyalist"
409577,"Potential Loyalist"
409719,One-Hit-Wonder
409755,"Potential Loyalist"
410032,"Potential Loyalist"
